level,category,word,kana,romaji,pos,meaning_zh,example,example_zh
N4,副詞・接続詞・カタカナ（補充・N4）,ところが,ところが,tokoroga,接続,然而、不料,出（で）かけました。ところが、雨（あめ）が降（ふ）り出（だ）しました。,出門了。然而卻下起雨來。
N4,副詞・接続詞・カタカナ（補充・N4）,それとも,それとも,soretomo,接続,或者、還是,コーヒーにしますか、それともお茶（ちゃ）にしますか。,要咖啡，還是要茶？
N4,副詞・接続詞・カタカナ（補充・N4）,そのため,そのため,sono tame,接続,因此,事故（じこ）がありました。そのため電車（でんしゃ）が遅（おく）れています。,發生了事故。因此電車誤點了。
N4,副詞・接続詞・カタカナ（補充・N4）,なぜなら,なぜなら,nazenara,接続,因為,今日（きょう）は休（やす）みます。なぜなら熱（ねつ）があるからです。,今天請假，因為發燒了。
N4,副詞・接続詞・カタカナ（補充・N4）,さて,さて,sate,接続,那麼、且說,さて、そろそろ始（はじ）めましょう。,那麼，差不多該開始了吧。
N4,副詞・接続詞・カタカナ（補充・N4）,そのうえ,そのうえ,sonoue,接続,而且、再加上,この店（みせ）は安（やす）いです。そのうえおいしいです。,這家店便宜，而且好吃。
N4,副詞・接続詞・カタカナ（補充・N4）,レベル,レベル,reberu,名,水準、等級,彼（かれ）の日本語（にほんご）はレベルが高（たか）いです。,他的日語水準很高。
N4,副詞・接続詞・カタカナ（補充・N4）,タイプ,タイプ,taipu,名,類型,私（わたし）はこういうタイプの音楽（おんがく）が好（す）きです。,我喜歡這種類型的音樂。
N4,副詞・接続詞・カタカナ（補充・N4）,スタイル,スタイル,sutairu,名,風格、體態,彼女（かのじょ）はスタイルがいいです。,她身材很好。
N4,副詞・接続詞・カタカナ（補充・N4）,テーマ,テーマ,tēma,名,主題,今日（きょう）のテーマは環境（かんきょう）です。,今天的主題是環境。
N4,副詞・接続詞・カタカナ（補充・N4）,スピード,スピード,supīdo,名,速度,車（くるま）のスピードを落（お）としてください。,請降低車速。
N4,副詞・接続詞・カタカナ（補充・N4）,バランス,バランス,baransu,名,平衡、均衡,食事（しょくじ）のバランスに気（き）をつけます。,注意飲食的均衡。
N4,副詞・接続詞・カタカナ（補充・N4）,ストレス,ストレス,sutoresu,名,壓力,仕事（しごと）でストレスがたまっています。,因為工作累積了壓力。
N4,副詞・接続詞・カタカナ（補充・N4）,サイズ,サイズ,saizu,名,尺寸,この靴（くつ）のサイズは大（おお）きいです。,這雙鞋的尺寸偏大。
N4,副詞・接続詞・カタカナ（補充・N4）,イメージ,イメージ,imēji,名,印象、形象,この町（まち）は明（あか）るいイメージがあります。,這個城鎮給人明亮的印象。
N4,副詞・接続詞・カタカナ（補充・N4）,カレンダー,カレンダー,karendā,名,日曆,壁（かべ）に新（あたら）しいカレンダーをかけました。,在牆上掛了新的日曆。
N4,副詞・接続詞・カタカナ（補充・N4）,チケット,チケット,chiketto,名,票券,コンサートのチケットを買（か）いました。,買了演唱會的票。
N4,副詞・接続詞・カタカナ（補充・N4）,スイッチ,スイッチ,suicchi,名,開關,電気（でんき）のスイッチを押（お）します。,按電燈的開關。
N4,副詞・接続詞・カタカナ（補充・N4）,ダンス,ダンス,dansu,名,舞蹈,週末（しゅうまつ）にダンスを習（なら）っています。,週末在學跳舞。
N4,副詞・接続詞・カタカナ（補充・N4）,ドライブ,ドライブ,doraibu,名,兜風,日曜日（にちようび）に海（うみ）までドライブしました。,星期天開車去海邊兜風。
N3,名詞：抽象概念①,状況,じょうきょう,jōkyō,名,狀況、情況,現在（げんざい）の状況（じょうきょう）を説明（せつめい）します。,我來說明目前的狀況。
N3,名詞：抽象概念①,現象,げんしょう,genshō,名,現象,これは自然（しぜん）の現象（げんしょう）です。,這是自然的現象。
N3,名詞：抽象概念①,条件,じょうけん,jōken,名,條件,この仕事（しごと）の条件（じょうけん）はいいです。,這份工作的條件很好。
N3,名詞：抽象概念①,印象,いんしょう,inshō,名,印象,彼女（かのじょ）の第一（だいいち）印象（いんしょう）はよかったです。,她給人的第一印象很好。
N3,名詞：抽象概念①,現実,げんじつ,genjitsu,名,現實,現実（げんじつ）はそんなに甘（あま）くないです。,現實沒有那麼美好。
N3,名詞：抽象概念①,理想,りそう,risō,名,理想,これが私（わたし）の理想（りそう）の生活（せいかつ）です。,這就是我理想的生活。
N3,名詞：抽象概念①,事実,じじつ,jijitsu,名,事實,これは変（か）えられない事実（じじつ）です。,這是無法改變的事實。
N3,名詞：抽象概念①,真実,しんじつ,shinjitsu,名,真實、真相,彼（かれ）はついに真実（しんじつ）を話（はな）しました。,他終於說出了真相。
N3,名詞：抽象概念①,結論,けつろん,ketsuron,名,結論,会議（かいぎ）で結論（けつろん）が出（で）ました。,會議上得出了結論。
N3,名詞：抽象概念①,過程,かてい,katei,名,過程,結果（けっか）より過程（かてい）が大切（たいせつ）です。,過程比結果更重要。
N3,名詞：抽象概念①,傾向,けいこう,keikō,名,傾向、趨勢,最近（さいきん）、物価（ぶっか）が上（あ）がる傾向（けいこう）があります。,最近物價有上漲的趨勢。
N3,名詞：抽象概念①,特徴,とくちょう,tokuchō,名,特徵,この町（まち）の特徴（とくちょう）を教（おし）えてください。,請告訴我這個城鎮的特徵。
N3,名詞：抽象概念①,性質,せいしつ,seishitsu,名,性質,水（みず）の性質（せいしつ）について学（まな）びました。,我學了關於水的性質。
N3,名詞：抽象概念①,能力,のうりょく,nōryoku,名,能力,彼女（かのじょ）は高（たか）い能力（のうりょく）を持（も）っています。,她具備很高的能力。
N3,名詞：抽象概念①,実力,じつりょく,jitsuryoku,名,實力,試合（しあい）で実力（じつりょく）を出（だ）しました。,在比賽中發揮了實力。
N3,名詞：抽象概念①,努力,どりょく,doryoku,名,努力,努力（どりょく）すれば必（かなら）ず成功（せいこう）します。,只要努力一定會成功。
N3,名詞：抽象概念①,不満,ふまん,fuman,名,不滿,彼（かれ）は給料（きゅうりょう）に不満（ふまん）があります。,他對薪水有不滿。
N3,名詞：抽象概念①,期待,きたい,kitai,名,期待,新（あたら）しい商品（しょうひん）に期待（きたい）しています。,我很期待新的商品。
N3,名詞：抽象概念①,予測,よそく,yosoku,名,預測,将来（しょうらい）の予測（よそく）は難（むずか）しいです。,預測未來很困難。
N3,名詞：抽象概念①,決定,けってい,kettei,名,決定,会議（かいぎ）で予算（よさん）が決定（けってい）しました。,會議上決定了預算。
N3,名詞：抽象概念①,選択,せんたく,sentaku,名,選擇,正（ただ）しい選択（せんたく）をしたと思（おも）います。,我覺得我做了正確的選擇。
N3,名詞：抽象概念①,評価,ひょうか,hyōka,名,評價,この映画（えいが）は高（たか）い評価（ひょうか）を受（う）けました。,這部電影得到了很高的評價。
N3,名詞：抽象概念①,影響,えいきょう,eikyō,名,影響,天気（てんき）は気分（きぶん）に影響（えいきょう）します。,天氣會影響心情。
N3,名詞：抽象概念①,効果,こうか,kōka,名,效果,この薬（くすり）は効果（こうか）があります。,這個藥有效果。
N3,名詞：抽象概念①,発達,はったつ,hattatsu,名,發達、發育,科学（かがく）技術（ぎじゅつ）が発達（はったつ）しています。,科學技術正在發達。
N3,名詞：抽象概念①,成長,せいちょう,seichō,名,成長,子供（こども）の成長（せいちょう）は早（はや）いです。,孩子的成長很快。
N3,名詞：抽象概念①,表現,ひょうげん,hyōgen,名,表現、表達,この表現（ひょうげん）は少（すこ）し難（むずか）しいです。,這個表達方式有點難。
N3,名詞：抽象概念①,主張,しゅちょう,shuchō,名,主張,彼（かれ）は自分（じぶん）の意見（いけん）を強（つよ）く主張（しゅちょう）しました。,他強烈主張自己的意見。
N3,名詞：抽象概念①,議論,ぎろん,giron,名,議論、討論,その問題（もんだい）について議論（ぎろん）しました。,針對那個問題進行了討論。
N3,名詞：抽象概念①,話題,わだい,wadai,名,話題,この映画（えいが）は今（いま）話題（わだい）になっています。,這部電影現在成了話題。
N3,名詞：抽象概念①,意義,いぎ,igi,名,意義,この仕事（しごと）には大（おお）きな意義（いぎ）があります。,這份工作有很大的意義。
N3,名詞：抽象概念①,意図,いと,ito,名,意圖,彼（かれ）の意図（いと）が分（わ）かりません。,我不明白他的意圖。
N3,名詞：抽象概念①,価値,かち,kachi,名,價值,この絵（え）には高（たか）い価値（かち）があります。,這幅畫有很高的價值。
N3,名詞：抽象概念①,前提,ぜんてい,zentei,名,前提,成功（せいこう）を前提（ぜんてい）に計画（けいかく）を立（た）てます。,以成功為前提來訂定計畫。
N3,名詞：抽象概念①,基準,きじゅん,kijun,名,基準、標準,評価（ひょうか）の基準（きじゅん）を教（おし）えてください。,請告訴我評價的基準。
N3,名詞：抽象概念①,原則,げんそく,gensoku,名,原則,原則（げんそく）として、遅刻（ちこく）は認（みと）めません。,原則上不允許遲到。
N3,名詞：抽象概念①,例外,れいがい,reigai,名,例外,この規則（きそく）に例外（れいがい）はありません。,這個規則沒有例外。
N3,名詞：抽象概念①,中心,ちゅうしん,chūshin,名,中心,駅（えき）は町（まち）の中心（ちゅうしん）にあります。,車站在城鎮的中心。
N3,名詞：抽象概念①,焦点,しょうてん,shōten,名,焦點,議論（ぎろん）の焦点（しょうてん）はお金（かね）でした。,討論的焦點是錢。
N3,名詞：抽象概念①,要点,ようてん,yōten,名,要點、重點,話（はなし）の要点（ようてん）をまとめてください。,請歸納出談話的重點。
N3,名詞：抽象概念①,要素,ようそ,yōso,名,要素、因素,成功（せいこう）にはいくつかの要素（ようそ）が必要（ひつよう）です。,成功需要幾個要素。
N3,名詞：抽象概念①,種類,しゅるい,shurui,名,種類,この店（みせ）にはたくさんの種類（しゅるい）のパンがあります。,這家店有很多種類的麵包。
