level,category,word,word_furigana,kana,romaji,pos,meaning_zh,example_furigana,example_zh
N4,い形容詞・な形容詞（補充・N4）,正確,正確[せいかく],せいかく,seikaku,な形,正確,正確[せいかく]な 時間[じかん]を 教[おし]えてください。,請告訴我正確的時間。
N4,い形容詞・な形容詞（補充・N4）,満足,満足[まんぞく],まんぞく,manzoku,な形,滿足、滿意,今回[こんかい]の 旅行[りょこう]に 満足[まんぞく]しています。,我對這次旅行很滿意。
N4,い形容詞・な形容詞（補充・N4）,素直,素直[すなお],すなお,sunao,な形,坦率、乖巧,素直[すなお]に 謝[あやま]ったほうがいいです。,坦率地道歉比較好。
N4,い形容詞・な形容詞（補充・N4）,無事,無事[ぶじ],ぶじ,buji,な形,平安無事,無事[ぶじ]に 家[いえ]に 着[つ]きました。,平安地到家了。
N4,い形容詞・な形容詞（補充・N4）,意外,意外[いがい],いがい,igai,な形,意外、出乎意料,試験[しけん]は 意外[いがい]に 簡単[かんたん]でした。,考試出乎意料地簡單。
N4,い形容詞・な形容詞（補充・N4）,単純,単純[たんじゅん],たんじゅん,tanjun,な形,單純、簡單,この 問題[もんだい]は 単純[たんじゅん]です。,這個問題很單純。
N4,い形容詞・な形容詞（補充・N4）,明らか,明[あき]らか,あきらか,akiraka,な形,明顯、清楚,彼[かれ]が 嘘[うそ]をついたのは 明[あき]らかです。,他說謊是很明顯的。
N4,い形容詞・な形容詞（補充・N4）,真剣,真剣[しんけん],しんけん,shinken,な形,認真,彼[かれ]は 真剣[しんけん]な 顔[かお]で 話[はな]しています。,他一臉認真地說著。
N4,い形容詞・な形容詞（補充・N4）,主要,主要[しゅよう],しゅよう,shuyō,な形,主要,この 町[まち]の 主要[しゅよう]な 駅[えき]はここです。,這個城鎮主要的車站就是這裡。
N4,い形容詞・な形容詞（補充・N4）,見事,見事[みごと],みごと,migoto,な形,精彩、漂亮,彼[かれ]は 見事[みごと]に 試合[しあい]に 勝[か]ちました。,他漂亮地贏得了比賽。
N4,い形容詞・な形容詞（補充・N4）,快適,快適[かいてき],かいてき,kaiteki,な形,舒適,新[あたら]しい 部屋[へや]は 快適[かいてき]です。,新房間很舒適。
N4,い形容詞・な形容詞（補充・N4）,幸福,幸福[こうふく],こうふく,kōfuku,な形,幸福,家族[かぞく]と 過[す]ごす 時間[じかん]が 幸福[こうふく]です。,和家人一起度過的時光很幸福。
N4,副詞・接続詞・カタカナ（補充・N4）,どうか,どうか,どうか,dōka,副,請、務必,どうか 私[わたし]の 話[はなし]を 聞[き]いてください。,請務必聽我說。
N4,副詞・接続詞・カタカナ（補充・N4）,偶然,偶然[ぐうぜん],ぐうぜん,gūzen,副,偶然,駅[えき]で 偶然[ぐうぜん] 友[とも]だちに 会[あ]いました。,在車站偶然遇見了朋友。
N4,副詞・接続詞・カタカナ（補充・N4）,たまたま,たまたま,たまたま,tamatama,副,碰巧,たまたま 近[ちか]くにいたので 手伝[てつだ]いました。,因為碰巧在附近所以幫了忙。
N4,副詞・接続詞・カタカナ（補充・N4）,すっかり,すっかり,すっかり,sukkari,副,完全、徹底,約束[やくそく]をすっかり 忘[わす]れていました。,完全忘了約定。
N4,副詞・接続詞・カタカナ（補充・N4）,ちゃんと,ちゃんと,ちゃんと,chanto,副,好好地、確實地,宿題[しゅくだい]はちゃんとやりました。,作業有好好做了。
N4,副詞・接続詞・カタカナ（補充・N4）,きちんと,きちんと,きちんと,kichinto,副,整齊地、確實地,靴[くつ]をきちんと 並[なら]べてください。,請把鞋子擺整齊。
N4,副詞・接続詞・カタカナ（補充・N4）,次第に,次第[しだい]に,しだいに,shidai ni,副,逐漸,空[そら]が 次第[しだい]に 暗[くら]くなりました。,天空逐漸暗了下來。
N4,副詞・接続詞・カタカナ（補充・N4）,いよいよ,いよいよ,いよいよ,iyoiyo,副,終於、越發,いよいよ 明日[あした]は 試験[しけん]です。,明天終於要考試了。
N4,副詞・接続詞・カタカナ（補充・N4）,ようやく,ようやく,ようやく,yōyaku,副,好不容易、終於,ようやく 仕事[しごと]が 終[お]わりました。,工作終於結束了。
N4,副詞・接続詞・カタカナ（補充・N4）,結局,結局[けっきょく],けっきょく,kekkyoku,副,結果、終究,結局[けっきょく]、その 日[ひ]は 雨[あめ]でした。,結果那天下了雨。
N4,副詞・接続詞・カタカナ（補充・N4）,がっかり,がっかり,がっかり,gakkari,副,失望,試合[しあい]に 負[ま]けてがっかりしました。,輸了比賽很失望。
N4,副詞・接続詞・カタカナ（補充・N4）,びっくり,びっくり,びっくり,bikkuri,副,嚇一跳,大[おお]きな 音[おと]にびっくりしました。,被巨大的聲音嚇了一跳。
N4,副詞・接続詞・カタカナ（補充・N4）,うっかり,うっかり,うっかり,ukkari,副,不留神、疏忽,うっかりして 電車[でんしゃ]を 降[お]りるのを 忘[わす]れました。,一不小心忘了下電車。
N4,副詞・接続詞・カタカナ（補充・N4）,のんびり,のんびり,のんびり,nonbiri,副,悠閒,日曜日[にちようび]は 家[いえ]でのんびりします。,星期天在家悠閒地過。
N4,副詞・接続詞・カタカナ（補充・N4）,ぐっすり,ぐっすり,ぐっすり,gussuri,副,熟睡貌,昨夜[ゆうべ]はぐっすり 眠[ねむ]りました。,昨晚睡得很熟。
N4,副詞・接続詞・カタカナ（補充・N4）,たっぷり,たっぷり,たっぷり,tappuri,副,充分、滿滿,時間[じかん]はたっぷりあります。,時間很充裕。
N4,副詞・接続詞・カタカナ（補充・N4）,ぴったり,ぴったり,ぴったり,pittari,副,剛好、緊密,このサイズは 私[わたし]にぴったりです。,這個尺寸很適合我。
N4,副詞・接続詞・カタカナ（補充・N4）,絶対,絶対[ぜったい],ぜったい,zettai,副,絕對,絶対[ぜったい]に 約束[やくそく]を 守[まも]ります。,絕對會遵守約定。
N4,副詞・接続詞・カタカナ（補充・N4）,非常に,非常[ひじょう]に,ひじょうに,hijō ni,副,非常,この 本[ほん]は 非常[ひじょう]に 役[やく]に 立[た]ちます。,這本書非常有用。
N4,副詞・接続詞・カタカナ（補充・N4）,直接,直接[ちょくせつ],ちょくせつ,chokusetsu,副,直接,本人[ほんにん]に 直接[ちょくせつ] 聞[き]いてみます。,我直接問本人看看。
N4,副詞・接続詞・カタカナ（補充・N4）,ところが,ところが,ところが,tokoroga,接続,然而、不料,出[で]かけました。ところが、 雨[あめ]が 降[ふ]り 出[だ]しました。,出門了。然而卻下起雨來。
N4,副詞・接続詞・カタカナ（補充・N4）,それとも,それとも,それとも,soretomo,接続,或者、還是,コーヒーにしますか、それともお 茶[ちゃ]にしますか。,要咖啡，還是要茶？
N4,副詞・接続詞・カタカナ（補充・N4）,そのため,そのため,そのため,sono tame,接続,因此,事故[じこ]がありました。そのため 電車[でんしゃ]が 遅[おく]れています。,發生了事故。因此電車誤點了。
N4,副詞・接続詞・カタカナ（補充・N4）,なぜなら,なぜなら,なぜなら,nazenara,接続,因為,今日[きょう]は 休[やす]みます。なぜなら 熱[ねつ]があるからです。,今天請假，因為發燒了。
N4,副詞・接続詞・カタカナ（補充・N4）,さて,さて,さて,sate,接続,那麼、且說,さて、そろそろ 始[はじ]めましょう。,那麼，差不多該開始了吧。
N4,副詞・接続詞・カタカナ（補充・N4）,そのうえ,そのうえ,そのうえ,sonoue,接続,而且、再加上,この 店[みせ]は 安[やす]いです。そのうえおいしいです。,這家店便宜，而且好吃。
N4,副詞・接続詞・カタカナ（補充・N4）,レベル,レベル,レベル,reberu,名,水準、等級,彼[かれ]の 日本語[にほんご]はレベルが 高[たか]いです。,他的日語水準很高。
N4,副詞・接続詞・カタカナ（補充・N4）,タイプ,タイプ,タイプ,taipu,名,類型,私[わたし]はこういうタイプの 音楽[おんがく]が 好[す]きです。,我喜歡這種類型的音樂。
N4,副詞・接続詞・カタカナ（補充・N4）,スタイル,スタイル,スタイル,sutairu,名,風格、體態,彼女[かのじょ]はスタイルがいいです。,她身材很好。
N4,副詞・接続詞・カタカナ（補充・N4）,テーマ,テーマ,テーマ,tēma,名,主題,今日[きょう]のテーマは 環境[かんきょう]です。,今天的主題是環境。
N4,副詞・接続詞・カタカナ（補充・N4）,スピード,スピード,スピード,supīdo,名,速度,車[くるま]のスピードを 落[お]としてください。,請降低車速。
N4,副詞・接続詞・カタカナ（補充・N4）,バランス,バランス,バランス,baransu,名,平衡、均衡,食事[しょくじ]のバランスに 気[き]をつけます。,注意飲食的均衡。
N4,副詞・接続詞・カタカナ（補充・N4）,ストレス,ストレス,ストレス,sutoresu,名,壓力,仕事[しごと]でストレスがたまっています。,因為工作累積了壓力。
N4,副詞・接続詞・カタカナ（補充・N4）,サイズ,サイズ,サイズ,saizu,名,尺寸,この 靴[くつ]のサイズは 大[おお]きいです。,這雙鞋的尺寸偏大。
N4,副詞・接続詞・カタカナ（補充・N4）,イメージ,イメージ,イメージ,imēji,名,印象、形象,この 町[まち]は 明[あか]るいイメージがあります。,這個城鎮給人明亮的印象。
N4,副詞・接続詞・カタカナ（補充・N4）,カレンダー,カレンダー,カレンダー,karendā,名,日曆,壁[かべ]に 新[あたら]しいカレンダーをかけました。,在牆上掛了新的日曆。
N4,副詞・接続詞・カタカナ（補充・N4）,チケット,チケット,チケット,chiketto,名,票券,コンサートのチケットを 買[か]いました。,買了演唱會的票。
N4,副詞・接続詞・カタカナ（補充・N4）,スイッチ,スイッチ,スイッチ,suicchi,名,開關,電気[でんき]のスイッチを 押[お]します。,按電燈的開關。
N4,副詞・接続詞・カタカナ（補充・N4）,ダンス,ダンス,ダンス,dansu,名,舞蹈,週末[しゅうまつ]にダンスを 習[なら]っています。,週末在學跳舞。
N4,副詞・接続詞・カタカナ（補充・N4）,ドライブ,ドライブ,ドライブ,doraibu,名,兜風,日曜日[にちようび]に 海[うみ]までドライブしました。,星期天開車去海邊兜風。
N3,名詞：抽象概念①,状況,状況[じょうきょう],じょうきょう,jōkyō,名,狀況、情況,現在[げんざい]の 状況[じょうきょう]を 説明[せつめい]します。,我來說明目前的狀況。
N3,名詞：抽象概念①,現象,現象[げんしょう],げんしょう,genshō,名,現象,これは 自然[しぜん]の 現象[げんしょう]です。,這是自然的現象。
N3,名詞：抽象概念①,条件,条件[じょうけん],じょうけん,jōken,名,條件,この 仕事[しごと]の 条件[じょうけん]はいいです。,這份工作的條件很好。
N3,名詞：抽象概念①,印象,印象[いんしょう],いんしょう,inshō,名,印象,彼女[かのじょ]の 第一[だいいち] 印象[いんしょう]はよかったです。,她給人的第一印象很好。
N3,名詞：抽象概念①,現実,現実[げんじつ],げんじつ,genjitsu,名,現實,現実[げんじつ]はそんなに 甘[あま]くないです。,現實沒有那麼美好。
N3,名詞：抽象概念①,理想,理想[りそう],りそう,risō,名,理想,これが 私[わたし]の 理想[りそう]の 生活[せいかつ]です。,這就是我理想的生活。
N3,名詞：抽象概念①,事実,事実[じじつ],じじつ,jijitsu,名,事實,これは 変[か]えられない 事実[じじつ]です。,這是無法改變的事實。
N3,名詞：抽象概念①,真実,真実[しんじつ],しんじつ,shinjitsu,名,真實、真相,彼[かれ]はついに 真実[しんじつ]を 話[はな]しました。,他終於說出了真相。
N3,名詞：抽象概念①,結論,結論[けつろん],けつろん,ketsuron,名,結論,会議[かいぎ]で 結論[けつろん]が 出[で]ました。,會議上得出了結論。
N3,名詞：抽象概念①,過程,過程[かてい],かてい,katei,名,過程,結果[けっか]より 過程[かてい]が 大切[たいせつ]です。,過程比結果更重要。
N3,名詞：抽象概念①,傾向,傾向[けいこう],けいこう,keikō,名,傾向、趨勢,最近[さいきん]、 物価[ぶっか]が 上[あ]がる 傾向[けいこう]があります。,最近物價有上漲的趨勢。
N3,名詞：抽象概念①,特徴,特徴[とくちょう],とくちょう,tokuchō,名,特徵,この 町[まち]の 特徴[とくちょう]を 教[おし]えてください。,請告訴我這個城鎮的特徵。
N3,名詞：抽象概念①,性質,性質[せいしつ],せいしつ,seishitsu,名,性質,水[みず]の 性質[せいしつ]について 学[まな]びました。,我學了關於水的性質。
N3,名詞：抽象概念①,能力,能力[のうりょく],のうりょく,nōryoku,名,能力,彼女[かのじょ]は 高[たか]い 能力[のうりょく]を 持[も]っています。,她具備很高的能力。
N3,名詞：抽象概念①,実力,実力[じつりょく],じつりょく,jitsuryoku,名,實力,試合[しあい]で 実力[じつりょく]を 出[だ]しました。,在比賽中發揮了實力。
N3,名詞：抽象概念①,努力,努力[どりょく],どりょく,doryoku,名,努力,努力[どりょく]すれば 必[かなら]ず 成功[せいこう]します。,只要努力一定會成功。
N3,名詞：抽象概念①,不満,不満[ふまん],ふまん,fuman,名,不滿,彼[かれ]は 給料[きゅうりょう]に 不満[ふまん]があります。,他對薪水有不滿。
N3,名詞：抽象概念①,期待,期待[きたい],きたい,kitai,名,期待,新[あたら]しい 商品[しょうひん]に 期待[きたい]しています。,我很期待新的商品。
N3,名詞：抽象概念①,予測,予測[よそく],よそく,yosoku,名,預測,将来[しょうらい]の 予測[よそく]は 難[むずか]しいです。,預測未來很困難。
