level,category,word,kana,romaji,pos,meaning_zh,example,example_zh
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,討つ,うつ,utsu,動I,討伐；報仇,武士（ぶし）は敵（てき）を討（う）ちました。,武士討伐了敵人。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,余る,あまる,amaru,動I,剩餘,料理（りょうり）がたくさん余（あま）りました。,料理剩下了很多。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,至る,いたる,itaru,動I,到達；至,この道（みち）は駅（えき）に至（いた）ります。,這條路通往車站。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,誤る,あやまる,ayamaru,動I,弄錯,使（つか）い方（かた）を誤（あやま）りました。,用錯了使用方法。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,劣る,おとる,otoru,動I,遜色；差,この製品（せいひん）は他社（たしゃ）に劣（おと）りません。,這個產品不比別家公司差。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,限る,かぎる,kagiru,動I,限定,参加（さんか）は十人（じゅうにん）に限（かぎ）ります。,參加限定十人。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,削る,けずる,kezuru,動I,削；刪減,ナイフで鉛筆（えんぴつ）を削（けず）りました。,用刀削了鉛筆。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,異なる,ことなる,kotonaru,動I,不同,二人（ふたり）の意見（いけん）は異（こと）なります。,兩人的意見不同。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,探る,さぐる,saguru,動I,探尋；試探,ポケットの中（なか）を探（さぐ）りました。,在口袋裡摸索。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,去る,さる,saru,動I,離去,彼（かれ）は何（なに）も言（い）わずに去（さ）りました。,他什麼也沒說就離開了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,承る,うけたまわる,uketamawaru,動I,敬領；恭聽,ご注文（ちゅうもん）を承（うけたまわ）りました。,已為您接受訂單。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,湿る,しめる,shimeru,動I,潮濕,雨（あめ）で洗濯物（せんたくもの）が湿（しめ）りました。,衣物因下雨變潮濕了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,縛る,しばる,shibaru,動I,綁,新聞（しんぶん）を紐（ひも）で縛（しば）りました。,用繩子把報紙綁起來了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,迫る,せまる,semaru,動I,逼近,試験（しけん）の日（ひ）が迫（せま）っています。,考試的日子逼近了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,頼る,たよる,tayoru,動I,依靠,困（こま）ったときは友達（ともだち）に頼（たよ）ります。,有困難時就依靠朋友。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,積もる,つもる,tsumoru,動I,堆積,屋根（やね）に雪（ゆき）が積（つ）もりました。,屋頂上積了雪。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,濁る,にごる,nigoru,動I,混濁,雨（あめ）で川（かわ）の水（みず）が濁（にご）りました。,河水因下雨變混濁了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,昇る,のぼる,noboru,動I,上升,東（ひがし）の空（そら）に太陽（たいよう）が昇（のぼ）ります。,太陽從東方的天空升起。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,計る,はかる,hakaru,動I,計量；測量（時間等）,料理（りょうり）の時間（じかん）を計（はか）りました。,計算了料理的時間。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,測る,はかる,hakaru,動I,測量（長度等）,部屋（へや）の広（ひろ）さを測（はか）りました。,測量了房間的大小。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,量る,はかる,hakaru,動I,秤量（重量）,荷物（にもつ）の重（おも）さを量（はか）りました。,秤了行李的重量。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,誇る,ほこる,hokoru,動I,自豪,この町（まち）は長（なが）い歴史（れきし）を誇（ほこ）ります。,這座城鎮以悠久的歷史自豪。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,譲る,ゆずる,yuzuru,動I,讓；轉讓,電車（でんしゃ）でお年寄（としよ）りに席（せき）を譲（ゆず）りました。,在電車上讓座給了老人家。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,覆る,くつがえる,kutsugaeru,動I,翻覆；被推翻,裁判（さいばん）で判決（はんけつ）が覆（くつがえ）りました。,在審判中判決被推翻了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,陥る,おちいる,ochiiru,動I,陷入,会社（かいしゃ）は苦（くる）しい状況（じょうきょう）に陥（おちい）りました。,公司陷入了艱難的處境。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,群がる,むらがる,muragaru,動I,群聚,花（はな）に虫（むし）が群（むら）がっています。,蟲子聚集在花上。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,転がる,ころがる,korogaru,動I,滾動,ボールが坂（さか）を転（ころ）がりました。,球從坡道上滾了下來。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,高まる,たかまる,takamaru,動I,升高；高漲,試合（しあい）への期待（きたい）が高（たか）まっています。,對比賽的期待日益高漲。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,深まる,ふかまる,fukamaru,動I,加深,二人（ふたり）の友情（ゆうじょう）が深（ふか）まりました。,兩人的友情加深了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,強まる,つよまる,tsuyomaru,動I,增強,夕方（ゆうがた）から風（かぜ）が強（つよ）まりました。,從傍晚起風勢增強了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,弱まる,よわまる,yowamaru,動I,減弱,夜（よる）になり雨（あめ）が弱（よわ）まりました。,到了晚上雨勢減弱了。
N3,動詞（五段）②：む・ぶ・つ・ぬ・る行,広まる,ひろまる,hiromaru,動I,傳開；擴散,その噂（うわさ）が町中（まちじゅう）に広（ひろ）まりました。,那個傳聞傳遍了整個城鎮。
N3,動詞（一段）①：与・受・変化,与える,あたえる,ataeru,動II,給予,先生（せんせい）は学生（がくせい）に宿題（しゅくだい）を与（あた）えました。,老師給了學生作業。
N3,動詞（一段）①：与・受・変化,抑える,おさえる,osaeru,動II,抑制、控制,彼（かれ）は怒（いか）りを抑（おさ）えました。,他抑制住了怒氣。
N3,動詞（一段）①：与・受・変化,押さえる,おさえる,osaeru,動II,按住、壓住,風（かぜ）で飛（と）ばないように紙（かみ）を押（お）さえます。,為了不讓紙被風吹走而按住它。
N3,動詞（一段）①：与・受・変化,応える,こたえる,kotaeru,動II,回應、報答,みんなの期待（きたい）に応（こた）えたいです。,我想回應大家的期待。
N3,動詞（一段）①：与・受・変化,加える,くわえる,kuwaeru,動II,增加、添加,スープに塩（しお）を少（すこ）し加（くわ）えます。,在湯裡加一點鹽。
N3,動詞（一段）①：与・受・変化,蓄える,たくわえる,takuwaeru,動II,儲蓄、儲備,将来（しょうらい）のためにお金（かね）を蓄（たくわ）えています。,為了將來而在儲蓄金錢。
N3,動詞（一段）①：与・受・変化,唱える,となえる,tonaeru,動II,念誦、提倡,彼（かれ）は新（あたら）しい考（かんが）えを唱（とな）えました。,他提倡了新的想法。
N3,動詞（一段）①：与・受・変化,捕らえる,とらえる,toraeru,動II,抓住、捕捉,警察（けいさつ）は犯人（はんにん）を捕（と）らえました。,警察抓住了犯人。
N3,動詞（一段）①：与・受・変化,整える,ととのえる,totonoeru,動II,整理、準備,出発（しゅっぱつ）の前（まえ）に準備（じゅんび）を整（ととの）えます。,出發前把準備做好。
N3,動詞（一段）①：与・受・変化,訴える,うったえる,uttaeru,動II,控訴、訴說,彼女（かのじょ）は会社（かいしゃ）を訴（うった）えました。,她控告了公司。
N3,動詞（一段）①：与・受・変化,燃える,もえる,moeru,動II,燃燒,火（ひ）が赤（あか）く燃（も）えています。,火紅紅地燃燒著。
N3,動詞（一段）①：与・受・変化,越える,こえる,koeru,動II,越過、超越,山（やま）を越（こ）えて隣（となり）の町（まち）へ行（い）きます。,越過山到隔壁的城鎮去。
N3,動詞（一段）①：与・受・変化,超える,こえる,koeru,動II,超過（數量）,参加者（さんかしゃ）は百人（ひゃくにん）を超（こ）えました。,參加者超過了一百人。
N3,動詞（一段）①：与・受・変化,支える,ささえる,sasaeru,動II,支撐、支持,家族（かぞく）が私（わたし）を支（ささ）えてくれます。,家人支持著我。
N3,動詞（一段）①：与・受・変化,備える,そなえる,sonaeru,動II,準備、防備,地震（じしん）に備（そな）えて水（みず）を用意（ようい）します。,為了防備地震而準備水。
N3,動詞（一段）①：与・受・変化,訪れる,おとずれる,otozureru,動II,拜訪、來臨,春（はる）が訪（おとず）れて花（はな）が咲（さ）きました。,春天來臨花開了。
N3,動詞（一段）①：与・受・変化,現れる,あらわれる,arawareru,動II,出現,空（そら）に虹（にじ）が現（あらわ）れました。,天空中出現了彩虹。
N3,動詞（一段）①：与・受・変化,崩れる,くずれる,kuzureru,動II,崩塌、走樣,大雨（おおあめ）で山（やま）が崩（くず）れました。,因為大雨山崩塌了。
